batter,bowler,balls,runs_scored,wickets,cnt_0,cnt_1,cnt_2,cnt_3,cnt_4,cnt_6,prob_0,prob_1,prob_2,prob_3,prob_4,prob_6,prob_W,expected_runs,strike_rate
Babar Azam,GJ Delany,3,3,0,0,3,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
Babar Azam,GJ Maxwell,7,8,0,2,4,0,0,1,0,0.2857,0.5714,0.0,0.0,0.1429,0.0,0.0,1.1429,114.29
Babar Azam,Hamza Tahir,7,10,0,2,4,0,0,0,1,0.2857,0.5714,0.0,0.0,0.0,0.1429,0.0,1.4286,142.86
Babar Azam,Harmeet Singh,13,17,0,5,5,1,0,1,1,0.3846,0.3846,0.0769,0.0,0.0769,0.0769,0.0,1.3077,130.77
Babar Azam,IS Sodhi,10,13,0,1,7,1,0,1,0,0.1,0.7,0.1,0.0,0.1,0.0,0.0,1.3,130.0
Babar Azam,J Little,5,5,0,3,1,0,0,1,0,0.6,0.2,0.0,0.0,0.2,0.0,0.0,1.0,100.0
Babar Azam,JJ Bumrah,14,18,1,6,3,2,1,2,0,0.4286,0.2143,0.1429,0.0714,0.1429,0.0,0.0714,1.2857,128.57
Babar Azam,JJ Smit,7,8,0,2,4,0,0,1,0,0.2857,0.5714,0.0,0.0,0.1429,0.0,0.0,1.1429,114.29
Babar Azam,JN Frylinck,11,18,0,1,5,3,1,1,0,0.0909,0.4545,0.2727,0.0909,0.0909,0.0,0.0,1.6364,163.64
Babar Azam,JN Loftie-Eaton,7,12,0,0,4,2,0,1,0,0.0,0.5714,0.2857,0.0,0.1429,0.0,0.0,1.7143,171.43
Babar Azam,JR Hazlewood,5,6,0,2,2,0,0,1,0,0.4,0.4,0.0,0.0,0.2,0.0,0.0,1.2,120.0
Babar Azam,Jasdeep Singh,8,13,1,3,3,0,0,1,1,0.375,0.375,0.0,0.0,0.125,0.125,0.125,1.625,162.5
Babar Azam,Junaid Siddiqui,7,11,0,1,5,0,0,0,1,0.1429,0.7143,0.0,0.0,0.0,0.1429,0.0,1.5714,157.14
Babar Azam,K Rabada,3,1,0,2,1,0,0,0,0,0.6667,0.3333,0.0,0.0,0.0,0.0,0.0,0.3333,33.33
Babar Azam,Kaleem Sana,5,7,0,2,1,1,0,1,0,0.4,0.2,0.2,0.0,0.2,0.0,0.0,1.4,140.0
Babar Azam,L Ngidi,7,3,1,5,1,1,0,0,0,0.7143,0.1429,0.1429,0.0,0.0,0.0,0.1429,0.4286,42.86
Babar Azam,LH Ferguson,11,20,0,2,4,2,0,3,0,0.1818,0.3636,0.1818,0.0,0.2727,0.0,0.0,1.8182,181.82
Babar Azam,LS Livingstone,2,3,0,0,1,1,0,0,0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.5,150.0
Babar Azam,MA Starc,4,5,0,2,1,0,0,1,0,0.5,0.25,0.0,0.0,0.25,0.0,0.0,1.25,125.0
Babar Azam,MJ Santner,10,12,0,4,4,0,0,2,0,0.4,0.4,0.0,0.0,0.2,0.0,0.0,1.2,120.0
Babar Azam,MR Adair,4,5,0,0,3,1,0,0,0,0.0,0.75,0.25,0.0,0.0,0.0,0.0,1.25,125.0
Babar Azam,MR Marsh,5,9,0,1,1,2,0,1,0,0.2,0.2,0.4,0.0,0.2,0.0,0.0,1.8,180.0
Babar Azam,MRJ Watt,17,26,0,7,6,0,0,2,2,0.4118,0.3529,0.0,0.0,0.1176,0.1176,0.0,1.5294,152.94
Babar Azam,Mohammed Shami,9,13,0,3,3,1,0,2,0,0.3333,0.3333,0.1111,0.0,0.2222,0.0,0.0,1.4444,144.44
Babar Azam,Mohammed Siraj,5,5,0,3,1,0,0,1,0,0.6,0.2,0.0,0.0,0.2,0.0,0.0,1.0,100.0
Babar Azam,Mustafizur Rahman,4,3,0,1,3,0,0,0,0,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.75,75.0
Babar Azam,NP Kenjige,7,8,0,2,4,0,0,1,0,0.2857,0.5714,0.0,0.0,0.1429,0.0,0.0,1.1429,114.29
Babar Azam,Nasum Ahmed,12,5,1,7,5,0,0,0,0,0.5833,0.4167,0.0,0.0,0.0,0.0,0.0833,0.4167,41.67
Babar Azam,PA van Meekeren,5,4,0,4,0,0,0,1,0,0.8,0.0,0.0,0.0,0.2,0.0,0.0,0.8,80.0
Babar Azam,PJ Cummins,5,8,0,2,1,0,1,1,0,0.4,0.2,0.0,0.2,0.2,0.0,0.0,1.6,160.0
Babar Azam,R Ngarava,6,4,0,5,0,0,0,1,0,0.8333,0.0,0.0,0.0,0.1667,0.0,0.0,0.6667,66.67
Babar Azam,R Trumpelmann,6,8,0,2,2,1,0,1,0,0.3333,0.3333,0.1667,0.0,0.1667,0.0,0.0,1.3333,133.33
Babar Azam,RA Jadeja,14,19,0,6,5,0,0,2,1,0.4286,0.3571,0.0,0.0,0.1429,0.0714,0.0,1.3571,135.71
Babar Azam,RD Berrington,5,6,0,0,4,1,0,0,0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.2,120.0
Babar Azam,SM Curran,5,2,0,3,2,0,0,0,0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.4,40.0
Babar Azam,SM Sharif,8,7,0,4,3,0,0,1,0,0.5,0.375,0.0,0.0,0.125,0.0,0.0,0.875,87.5
Babar Azam,SN Netravalkar,11,3,0,8,3,0,0,0,0,0.7273,0.2727,0.0,0.0,0.0,0.0,0.0,0.2727,27.27
Babar Azam,Saad Bin Zafar,9,10,0,0,8,1,0,0,0,0.0,0.8889,0.1111,0.0,0.0,0.0,0.0,1.1111,111.11
Babar Azam,Shakib Al Hasan,6,8,0,2,2,1,0,1,0,0.3333,0.3333,0.1667,0.0,0.1667,0.0,0.0,1.3333,133.33
Babar Azam,TA Boult,9,8,1,4,4,0,0,1,0,0.4444,0.4444,0.0,0.0,0.1111,0.0,0.1111,0.8889,88.89
Babar Azam,TG Southee,13,9,1,8,3,1,0,1,0,0.6154,0.2308,0.0769,0.0,0.0769,0.0,0.0769,0.6923,69.23
Babar Azam,Taskin Ahmed,6,4,0,5,0,0,0,1,0,0.8333,0.0,0.0,0.0,0.1667,0.0,0.0,0.6667,66.67
Babar Azam,WD Parnell,4,1,0,3,1,0,0,0,0,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.25,25.0
Babar Hayat,CD de Lange,1,0,1,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Babar Hayat,GT Main,5,12,0,2,0,0,0,3,0,0.4,0.0,0.0,0.0,0.6,0.0,0.0,2.4,240.0
Babar Hayat,MRJ Watt,2,2,0,0,2,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
Babar Hayat,RML Taylor,2,1,0,1,1,0,0,0,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,50.0
Basil Hameed,BFW de Leede,1,0,1,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Basil Hameed,C Karunaratne,1,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Basil Hameed,D Wiese,6,12,0,3,0,1,0,1,1,0.5,0.0,0.1667,0.0,0.1667,0.1667,0.0,2.0,200.0
Basil Hameed,JJ Smit,8,13,0,4,1,1,0,1,1,0.5,0.125,0.125,0.0,0.125,0.125,0.0,1.625,162.5
Basil Hameed,MD Shanaka,2,0,1,2,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
Basil Hameed,PA van Meekeren,3,4,0,2,0,0,0,1,0,0.6667,0.0,0.0,0.0,0.3333,0.0,0.0,1.3333,133.33
Basil Hameed,PM Liyanagamage,3,2,0,2,0,1,0,0,0,0.6667,0.0,0.3333,0.0,0.0,0.0,0.0,0.6667,66.67
Bilal Khan,AU Rashid,1,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bilal Khan,JH Davey,1,1,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
Bilal Khan,Mohammad Saifuddin,1,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bilal Khan,NT Ellis,2,1,0,1,1,0,0,0,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,50.0
Bilal Khan,R Trumpelmann,1,1,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
Bilal Khan,Sabbir Rahman,1,1,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
C Campher,AU Rashid,3,3,0,0,3,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
C Campher,B Muzarabani,4,4,0,1,2,1,0,0,0,0.25,0.5,0.25,0.0,0.0,0.0,0.0,1.0,100.0
C Campher,BTJ Wheal,4,9,0,0,3,0,0,0,1,0.0,0.75,0.0,0.0,0.0,0.25,0.0,2.25,225.0
C Campher,C Karunaratne,8,4,1,4,4,0,0,0,0,0.5,0.5,0.0,0.0,0.0,0.0,0.125,0.5,50.0
C Campher,CBRLS Kumara,3,6,0,1,1,0,0,0,0,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.3333,200.0
C Campher,CN Greaves,1,1,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
C Campher,D Heyliger,3,1,1,2,1,0,0,0,0,0.6667,0.3333,0.0,0.0,0.0,0.0,0.3333,0.3333,33.33
C Campher,D Wiese,1,1,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
C Campher,DM de Silva,1,1,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
C Campher,HH Pandya,6,11,1,3,1,0,0,1,1,0.5,0.1667,0.0,0.0,0.1667,0.1667,0.1667,1.8333,183.33
C Campher,Haris Rauf,3,0,1,3,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.0
C Campher,IS Sodhi,2,1,0,1,1,0,0,0,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,50.0
C Campher,JH Davey,6,19,0,0,1,1,0,4,0,0.0,0.1667,0.1667,0.0,0.6667,0.0,0.0,3.1667,316.67
C Campher,JJ Bumrah,2,1,0,1,1,0,0,0,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,50.0
C Campher,JN Frylinck,2,0,1,2,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
C Campher,Junaid Siddiqui,1,1,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
C Campher,LM Jongwe,5,8,0,1,2,1,0,1,0,0.2,0.4,0.2,0.0,0.2,0.0,0.0,1.6,160.0
C Campher,LS Livingstone,2,5,0,0,1,0,0,1,0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,2.5,250.0
C Campher,LV van Beek,3,5,0,1,1,0,0,1,0,0.3333,0.3333,0.0,0.0,0.3333,0.0,0.0,1.6667,166.67
C Campher,M Theekshana,6,2,1,4,2,0,0,0,0,0.6667,0.3333,0.0,0.0,0.0,0.0,0.1667,0.3333,33.33
C Campher,MA Leask,7,13,0,0,3,3,0,1,0,0.0,0.4286,0.4286,0.0,0.1429,0.0,0.0,1.8571,185.71
C Campher,MA Starc,1,0,1,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C Campher,MA Wood,5,9,1,2,1,0,0,2,0,0.4,0.2,0.0,0.0,0.4,0.0,0.2,1.8,180.0
C Campher,MRJ Watt,9,19,0,3,1,1,2,1,1,0.3333,0.1111,0.1111,0.2222,0.1111,0.1111,0.0,2.1111,211.11
C Campher,Mohammad Amir,8,6,0,6,0,1,0,1,0,0.75,0.0,0.125,0.0,0.125,0.0,0.0,0.75,75.0
C Campher,PM Seelaar,2,1,0,1,1,0,0,0,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,50.0
C Campher,PVD Chameera,6,8,0,4,0,0,0,2,0,0.6667,0.0,0.0,0.0,0.3333,0.0,0.0,1.3333,133.33
C Campher,PWH de Silva,8,5,0,4,3,1,0,0,0,0.5,0.375,0.125,0.0,0.0,0.0,0.0,0.625,62.5
C Campher,R Trumpelmann,2,3,0,0,1,1,0,0,0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.5,150.0
C Campher,RE van der Merwe,2,1,0,1,1,0,0,0,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,50.0
C Campher,SC Williams,7,7,1,2,3,2,0,0,0,0.2857,0.4286,0.2857,0.0,0.0,0.0,0.1429,1.0,100.0
C Campher,SM Curran,1,1,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
C Campher,SM Sharif,5,11,0,0,1,3,0,1,0,0.0,0.2,0.6,0.0,0.2,0.0,0.0,2.2,220.0
C Campher,Saad Bin Zafar,3,2,0,1,2,0,0,0,0,0.3333,0.6667,0.0,0.0,0.0,0.0,0.0,0.6667,66.67
C Campher,Shaheen Shah Afridi,3,1,0,2,1,0,0,0,0,0.6667,0.3333,0.0,0.0,0.0,0.0,0.0,0.3333,33.33
C Campher,Sikandar Raza,3,6,0,0,1,1,1,0,0,0.0,0.3333,0.3333,0.3333,0.0,0.0,0.0,2.0,200.0
C Campher,TA Boult,3,5,0,1,1,0,0,1,0,0.3333,0.3333,0.0,0.0,0.3333,0.0,0.0,1.6667,166.67
C Campher,TG Southee,2,1,1,1,1,0,0,0,0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,50.0
C Campher,TL Chatara,3,2,0,1,2,0,0,0,0,0.3333,0.6667,0.0,0.0,0.0,0.0,0.0,0.6667,66.67
C Karunaratne,Aayan Afzal Khan,2,1,0,1,1,0,0,0,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,50.0
C Karunaratne,BM Scholtz,5,3,0,2,3,0,0,0,0,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.6,60.0
C Karunaratne,D Pretorius,3,3,1,1,1,1,0,0,0,0.3333,0.3333,0.3333,0.0,0.0,0.0,0.3333,1.0,100.0
C Karunaratne,J Little,1,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C Karunaratne,JJ Smit,1,0,1,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C Karunaratne,JN Frylinck,2,2,0,0,2,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
C Karunaratne,JR Hazlewood,5,8,0,1,2,1,0,1,0,0.2,0.4,0.2,0.0,0.2,0.0,0.0,1.6,160.0
C Karunaratne,Junaid Siddique,2,2,0,1,0,1,0,0,0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,1.0,100.0
C Karunaratne,K Rabada,2,2,0,0,2,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
C Karunaratne,KP Meiyappan,5,1,0,4,1,0,0,0,0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.2,20.0
C Karunaratne,LH Ferguson,1,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C Karunaratne,MA Starc,6,11,0,1,2,1,1,1,0,0.1667,0.3333,0.1667,0.1667,0.1667,0.0,0.0,1.8333,183.33
C Karunaratne,MA Wood,2,0,1,2,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
C Karunaratne,MJ Santner,1,0,1,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C Karunaratne,MM Ali,2,0,1,2,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
C Karunaratne,MR Adair,2,2,1,1,0,1,0,0,0,0.5,0.0,0.5,0.0,0.0,0.0,0.5,1.0,100.0
C Karunaratne,PJ Cummins,2,4,0,1,0,0,0,1,0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,2.0,200.0
C Karunaratne,R Rampaul,3,3,0,1,1,1,0,0,0,0.3333,0.3333,0.3333,0.0,0.0,0.0,0.0,1.0,100.0
C Karunaratne,T van der Gugten,2,2,0,0,2,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
C Karunaratne,TA Boult,6,3,0,5,0,0,1,0,0,0.8333,0.0,0.0,0.1667,0.0,0.0,0.0,0.5,50.0
C Karunaratne,Zahoor Khan,2,4,1,1,0,0,0,1,0,0.5,0.0,0.0,0.0,0.5,0.0,0.5,2.0,200.0
C Kyewuta,AS Joseph,2,0,0,2,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C Kyewuta,G Motie,2,0,1,2,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
C Kyewuta,MJ Santner,4,0,1,4,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0
C Kyewuta,R Shepherd,2,1,0,1,1,0,0,0,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,50.0
C Kyewuta,TG Southee,2,1,0,1,1,0,0,0,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,50.0
C Munro,A Nehra,3,0,1,3,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.0
C Munro,AU Rashid,6,14,0,0,4,0,0,1,1,0.0,0.6667,0.0,0.0,0.1667,0.1667,0.0,2.3333,233.33
C Munro,Al-Amin Hossain,11,11,1,6,3,1,0,0,1,0.5455,0.2727,0.0909,0.0,0.0,0.0909,0.0909,1.0,100.0
C Munro,BA Stokes,7,10,0,3,2,0,0,2,0,0.4286,0.2857,0.0,0.0,0.2857,0.0,0.0,1.4286,142.86
C Munro,CJ Jordan,2,0,0,2,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C Munro,DJ Willey,4,5,0,2,1,0,0,1,0,0.5,0.25,0.0,0.0,0.25,0.0,0.0,1.25,125.0
C Munro,GJ Maxwell,12,16,0,3,6,1,0,2,0,0.25,0.5,0.0833,0.0,0.1667,0.0,0.0,1.3333,133.33
C Munro,JP Faulkner,2,2,0,0,2,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
C Munro,LE Plunkett,8,13,1,4,1,0,0,3,0,0.5,0.125,0.0,0.0,0.375,0.0,0.125,1.625,162.5
C Munro,MM Ali,5,4,0,1,4,0,0,0,0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.8,80.0
C Munro,MR Marsh,7,3,1,4,3,0,0,0,0,0.5714,0.4286,0.0,0.0,0.0,0.0,0.1429,0.4286,42.86
C Munro,Mahmudullah,7,14,0,1,4,0,0,1,1,0.1429,0.5714,0.0,0.0,0.1429,0.1429,0.0,2.0,200.0
C Munro,Mashrafe Mortaza,3,3,0,0,3,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
C Munro,Mohammad Irfan,2,2,0,0,2,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
C Munro,Mustafizur Rahman,2,1,0,1,1,0,0,0,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,50.0
C Munro,R Ashwin,3,7,0,1,1,0,0,0,1,0.3333,0.3333,0.0,0.0,0.0,0.3333,0.0,2.3333,233.33
C Munro,SR Watson,5,2,0,3,2,0,0,0,0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.4,40.0
C Munro,Shahid Afridi,4,5,1,2,1,0,0,1,0,0.5,0.25,0.0,0.0,0.25,0.0,0.25,1.25,125.0
C Munro,Shakib Al Hasan,5,1,0,4,1,0,0,0,0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.2,20.0
C Munro,Shuvagata Hom,5,5,0,0,5,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
CA Soper,AD Russell,3,5,1,1,1,0,0,1,0,0.3333,0.3333,0.0,0.0,0.3333,0.0,0.3333,1.6667,166.67
CA Soper,AR Ramjani,3,2,0,1,2,0,0,0,0,0.3333,0.6667,0.0,0.0,0.0,0.0,0.0,0.6667,66.67
CA Soper,AS Joseph,3,1,0,2,1,0,0,0,0,0.6667,0.3333,0.0,0.0,0.0,0.0,0.0,0.3333,33.33
CA Soper,B Masaba,2,1,1,1,1,0,0,0,0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,50.0
CA Soper,BTJ Wheal,4,7,0,0,3,0,0,1,0,0.0,0.75,0.0,0.0,0.25,0.0,0.0,1.75,175.0
CA Soper,F Nsubuga,6,1,0,5,1,0,0,0,0,0.8333,0.1667,0.0,0.0,0.0,0.0,0.0,0.1667,16.67
CA Soper,JH Davey,5,7,1,3,1,0,0,0,1,0.6,0.2,0.0,0.0,0.0,0.2,0.2,1.4,140.0
CA Soper,LH Ferguson,2,0,1,2,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
CA Soper,MJ Santner,4,1,0,3,1,0,0,0,0,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.25,25.0
CA Soper,MRJ Watt,2,2,0,0,2,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
CA Soper,Mahedi Hasan,8,9,0,5,1,1,0,0,1,0.625,0.125,0.125,0.0,0.0,0.125,0.0,1.125,112.5
CA Soper,Mohammad Saifuddin,2,1,1,1,1,0,0,0,0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,50.0
CA Soper,Mustafizur Rahman,2,1,0,1,1,0,0,0,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,50.0
CA Soper,R Shepherd,3,4,0,0,2,1,0,0,0,0.0,0.6667,0.3333,0.0,0.0,0.0,0.0,1.3333,133.33
CA Young,CBRLS Kumara,1,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA Young,D Wiese,1,1,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
CA Young,PVD Chameera,1,0,1,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
CA Young,PWH de Silva,4,1,0,3,1,0,0,0,0,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.25,25.0
CAK Rajitha,IS Sodhi,3,2,0,1,2,0,0,0,0,0.3333,0.6667,0.0,0.0,0.0,0.0,0.0,0.6667,66.67
CAK Rajitha,LH Ferguson,5,3,0,3,1,1,0,0,0,0.6,0.2,0.2,0.0,0.0,0.0,0.0,0.6,60.0
CAK Rajitha,MJ Santner,3,0,0,3,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAK Rajitha,TA Boult,2,1,0,1,1,0,0,0,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,50.0
CAK Rajitha,TG Southee,8,2,0,6,2,0,0,0,0,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.25,25.0
CBRLS Kumara,A Nortje,1,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CBRLS Kumara,IS Sodhi,5,4,1,4,0,0,0,1,0,0.8,0.0,0.0,0.0,0.2,0.0,0.2,0.8,80.0
CBRLS Kumara,MM Ali,2,1,0,1,1,0,0,0,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,50.0
CD Wallace,D Wiese,2,0,1,2,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
CD Wallace,JJ Smit,1,1,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
CD Wallace,JN Frylinck,2,1,0,1,1,0,0,0,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,50.0
CD Wallace,R Trumpelmann,8,2,0,6,2,0,0,0,0,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.25,25.0
CG Williams,BTJ Wheal,5,3,0,2,3,0,0,0,0,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.6,60.0
CG Williams,C Campher,1,0,1,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
CG Williams,C Karunaratne,7,3,0,4,3,0,0,0,0,0.5714,0.4286,0.0,0.0,0.0,0.0,0.0,0.4286,42.86
CG Williams,CA Young,6,4,0,5,0,0,0,1,0,0.8333,0.0,0.0,0.0,0.1667,0.0,0.0,0.6667,66.67
CG Williams,CBRLS Kumara,8,4,0,4,4,0,0,0,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,50.0
CG Williams,CN Ackermann,1,0,1,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
CG Williams,CN Greaves,6,4,0,3,2,1,0,0,0,0.5,0.3333,0.1667,0.0,0.0,0.0,0.0,0.6667,66.67
CG Williams,FJ Klaassen,3,1,0,2,1,0,0,0,0,0.6667,0.3333,0.0,0.0,0.0,0.0,0.0,0.3333,33.33
CG Williams,Haris Rauf,7,2,0,5,2,0,0,0,0,0.7143,0.2857,0.0,0.0,0.0,0.0,0.0,0.2857,28.57
CG Williams,Hasan Ali,6,5,0,4,1,0,0,1,0,0.6667,0.1667,0.0,0.0,0.1667,0.0,0.0,0.8333,83.33
CG Williams,Imad Wasim,11,11,0,6,3,0,0,2,0,0.5455,0.2727,0.0,0.0,0.1818,0.0,0.0,1.0,100.0
CG Williams,J Little,5,2,0,3,2,0,0,0,0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.4,40.0
CG Williams,JH Davey,2,1,0,1,1,0,0,0,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,50.0
CG Williams,JJ Bumrah,2,0,0,2,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CG Williams,LV van Beek,5,5,0,3,1,0,0,1,0,0.6,0.2,0.0,0.0,0.2,0.0,0.0,1.0,100.0
CG Williams,M Theekshana,10,15,0,5,3,0,0,0,2,0.5,0.3,0.0,0.0,0.0,0.2,0.0,1.5,150.0
CG Williams,MA Leask,2,2,0,0,2,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
CG Williams,MR Adair,4,9,0,1,1,0,0,2,0,0.25,0.25,0.0,0.0,0.5,0.0,0.0,2.25,225.0
CG Williams,MRJ Watt,7,9,1,4,1,1,0,0,1,0.5714,0.1429,0.1429,0.0,0.0,0.1429,0.1429,1.2857,128.57
CG Williams,Mohammad Hafeez,4,7,0,2,1,0,0,0,1,0.5,0.25,0.0,0.0,0.0,0.25,0.0,1.75,175.0
CG Williams,PVD Chameera,1,1,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
CG Williams,PWH de Silva,10,6,1,6,2,2,0,0,0,0.6,0.2,0.2,0.0,0.0,0.0,0.1,0.6,60.0
CG Williams,RA Jadeja,2,0,1,2,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
CG Williams,RE van der Merwe,4,5,0,1,1,2,0,0,0,0.25,0.25,0.5,0.0,0.0,0.0,0.0,1.25,125.0
