batter,bowler,balls_with_commentary,avg_sentiment_score,boundary_pct,dot_pct,dominant_pct,controlled_pct,mistimed_pct,beaten_pct,defensive_pct,pressure_index
SJ Baard,TG Southee,5,-0.2,0.0,0.6,0.0,0.4,0.0,0.4,0.2,0.4
SJ Baard,TJG Pringle,4,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SJ Myburgh,A Nortje,6,-0.0833,0.0,0.5,0.0,0.3333,0.5,0.0,0.1667,0.5
SJ Myburgh,B Muzarabani,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
SJ Myburgh,BM Scholtz,4,0.0,0.0,0.5,0.0,0.5,0.0,0.25,0.25,0.25
SJ Myburgh,C Karunaratne,2,0.25,0.0,1.0,0.0,0.5,0.0,0.0,0.5,0.0
SJ Myburgh,D Wiese,2,0.25,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0
SJ Myburgh,JJ Smit,2,-0.25,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
SJ Myburgh,JN Frylinck,7,-0.0714,0.0,0.5714,0.0,0.2857,0.1429,0.1429,0.4286,0.2857
SJ Myburgh,K Rabada,4,-0.25,0.25,0.75,0.25,0.0,0.0,0.5,0.25,0.25
SJ Myburgh,KA Maharaj,2,-0.25,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
SJ Myburgh,L Ngidi,4,0.0,0.0,0.5,0.0,0.25,0.25,0.0,0.5,0.25
SJ Myburgh,M Theekshana,1,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SJ Myburgh,Naseem Shah,4,0.125,0.0,0.75,0.0,0.25,0.0,0.0,0.75,0.0
SJ Myburgh,R Ngarava,3,0.1667,0.0,0.6667,0.0,0.3333,0.0,0.0,0.6667,0.0
SJ Myburgh,Shaheen Shah Afridi,5,0.1,0.0,0.8,0.0,0.2,0.0,0.0,0.8,0.0
SJ Myburgh,TL Chatara,1,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SJ Myburgh,WD Parnell,7,0.0714,0.0,0.5714,0.0,0.5714,0.1429,0.1429,0.1429,0.2857
SK Atai,Bilal Khan,3,0.3333,0.0,0.6667,0.0,0.6667,0.0,0.0,0.3333,0.0
SK Atai,JH Davey,2,0.25,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0
SK Atai,Shakib Al Hasan,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
SK Atai,Zeeshan Maqsood,1,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SM Curran,A Nortje,2,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.5
SM Curran,AR Patel,3,0.3333,0.0,0.3333,0.0,0.6667,0.0,0.0,0.3333,0.0
SM Curran,CBRLS Kumara,4,0.125,0.0,0.75,0.0,0.25,0.0,0.0,0.75,0.0
SM Curran,DM de Silva,1,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SM Curran,K Rabada,2,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SM Curran,KIC Asalanka,3,0.5,0.0,0.3333,0.3333,0.3333,0.0,0.0,0.3333,-0.3333
SM Curran,LH Ferguson,2,0.75,0.5,0.5,0.5,0.5,0.0,0.0,0.0,-0.5
SM Curran,M Jansen,2,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SM Curran,M Theekshana,2,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SM Curran,TG Southee,1,-1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
SM Sharif,Mustafizur Rahman,2,-0.25,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.5
SN Netravalkar,AD Russell,2,-0.5,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5
SN Netravalkar,AS Joseph,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
SN Netravalkar,CJ Jordan,1,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
SN Thakur,TA Boult,2,-0.5,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5
SO Hetmyer,A Nortje,2,-0.25,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.5
SO Hetmyer,A Zampa,9,0.3333,0.0,0.4444,0.0,0.6667,0.0,0.0,0.3333,0.0
SO Hetmyer,C Karunaratne,12,0.2917,0.1667,0.5833,0.25,0.25,0.0,0.0833,0.4167,-0.1667
SO Hetmyer,CR Woakes,1,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SO Hetmyer,GJ Maxwell,2,0.25,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0
SO Hetmyer,JR Hazlewood,5,0.3,0.0,0.4,0.0,0.6,0.0,0.0,0.4,0.0
SO Hetmyer,M Theekshana,5,0.0,0.0,0.6,0.0,0.4,0.0,0.2,0.4,0.2
SO Hetmyer,MA Starc,3,0.3333,0.0,0.3333,0.0,0.6667,0.0,0.0,0.3333,0.0
SO Hetmyer,MD Shanaka,5,0.4,0.0,0.4,0.0,0.8,0.0,0.0,0.2,0.0
SO Hetmyer,MM Ali,6,-0.0833,0.0,1.0,0.0,0.0,0.1667,0.0,0.8333,0.1667
SO Hetmyer,MR Marsh,4,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SO Hetmyer,Mahedi Hasan,3,0.0,0.0,0.3333,0.0,0.6667,0.0,0.3333,0.0,0.3333
SO Hetmyer,PJ Cummins,2,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.5
SO Hetmyer,PVD Chameera,11,0.3636,0.0909,0.4545,0.1818,0.3636,0.0,0.0,0.4545,-0.1818
SO Hetmyer,PWH de Silva,12,0.1667,0.0,0.4167,0.0,0.5833,0.0833,0.0833,0.25,0.1667
SO Hetmyer,Shoriful Islam,3,0.6667,0.3333,0.0,0.3333,0.6667,0.0,0.0,0.0,-0.3333
SPD Smith,A Nortje,3,-0.1667,0.0,1.0,0.0,0.0,0.3333,0.0,0.6667,0.3333
SPD Smith,C Karunaratne,3,0.5,0.0,0.3333,0.0,1.0,0.0,0.0,0.0,0.0
SPD Smith,CBRLS Kumara,5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SPD Smith,CR Woakes,4,-0.125,0.0,0.75,0.0,0.25,0.0,0.25,0.5,0.25
SPD Smith,D Pretorius,7,0.3571,0.0,0.2857,0.0,0.7143,0.0,0.0,0.2857,0.0
SPD Smith,K Rabada,3,0.0,0.0,0.6667,0.0,0.3333,0.3333,0.0,0.3333,0.3333
SPD Smith,KA Maharaj,9,0.4444,0.0,0.1111,0.0,0.8889,0.0,0.0,0.1111,0.0
SPD Smith,M Theekshana,1,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SPD Smith,MD Shanaka,3,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SPD Smith,Mohammad Hafeez,2,0.0,0.0,1.0,0.0,0.5,0.5,0.0,0.0,0.5
SPD Smith,PVD Chameera,2,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SPD Smith,PWH de Silva,10,0.25,0.0,0.6,0.0,0.5,0.0,0.0,0.5,0.0
SPD Smith,Shadab Khan,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
SPD Smith,T Shamsi,9,0.1667,0.0,0.3333,0.0,0.5556,0.0,0.1111,0.3333,0.1111
SR Taylor,AD Russell,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
SR Taylor,AJ Hosein,5,0.0,0.0,0.6,0.0,0.4,0.0,0.2,0.4,0.2
SR Taylor,AK Markram,3,0.1667,0.0,0.6667,0.0,0.3333,0.0,0.0,0.6667,0.0
SR Taylor,AR Patel,4,0.375,0.0,0.25,0.0,0.75,0.0,0.0,0.25,0.0
SR Taylor,Arshdeep Singh,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
SR Taylor,HH Pandya,5,0.0,0.0,0.8,0.0,0.2,0.2,0.0,0.6,0.2
SR Taylor,JC Archer,6,0.0833,0.0,0.8333,0.0,0.1667,0.0,0.0,0.8333,0.0
SR Taylor,JJ Bumrah,6,0.1667,0.0,0.6667,0.0,0.3333,0.0,0.0,0.6667,0.0
SR Taylor,Kaleem Sana,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
SR Taylor,M Jansen,7,0.0714,0.2857,0.5714,0.2857,0.1429,0.0,0.2857,0.2857,0.0
SR Taylor,Mohammad Amir,7,0.0714,0.0,0.5714,0.0,0.4286,0.0,0.1429,0.4286,0.1429
SR Taylor,Mohammed Siraj,6,0.3333,0.0,0.3333,0.0,0.6667,0.0,0.0,0.3333,0.0
SR Taylor,Naseem Shah,2,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SR Taylor,RJW Topley,3,0.3333,0.0,0.3333,0.0,0.6667,0.0,0.0,0.3333,0.0
SR Taylor,S Dube,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
SR Taylor,SM Curran,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
SR Taylor,Shaheen Shah Afridi,8,0.125,0.125,0.625,0.125,0.25,0.0,0.125,0.5,0.0
SSJ Brooks,BTJ Wheal,2,0.25,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0
SSJ Brooks,MA Leask,2,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SSJ Brooks,MRJ Watt,1,-1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
SSJ Brooks,SM Sharif,3,0.1667,0.0,0.6667,0.0,0.3333,0.0,0.0,0.6667,0.0
SSJ Brooks,Sikandar Raza,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Saad Bin Zafar,Haris Rauf,9,0.0,0.0,0.8889,0.0,0.2222,0.0,0.1111,0.6667,0.1111
Saad Bin Zafar,Imad Wasim,6,0.0,0.0,0.6667,0.0,0.3333,0.0,0.1667,0.5,0.1667
Saad Bin Zafar,MR Adair,1,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Saad Bin Zafar,Mohammad Amir,4,0.0,0.0,0.75,0.0,0.25,0.25,0.0,0.5,0.25
Saad Bin Zafar,Naseem Shah,1,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Saim Ayub,J Little,9,0.0,0.0,0.7778,0.0,0.2222,0.0,0.1111,0.6667,0.1111
Saim Ayub,JOA Gordon,2,0.25,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0
Saim Ayub,Kaleem Sana,9,-0.0556,0.0,0.6667,0.0,0.3333,0.0,0.2222,0.4444,0.2222
Saim Ayub,MR Adair,4,-0.25,0.0,1.0,0.0,0.0,0.0,0.25,0.75,0.25
Sandeep Goud,CN Greaves,3,0.3333,0.0,0.3333,0.0,0.6667,0.0,0.0,0.3333,0.0
Sandeep Goud,MRJ Watt,2,0.25,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0
Sandeep Goud,Mahedi Hasan,4,0.25,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0
Sandeep Goud,Mohammad Saifuddin,2,0.25,0.0,1.0,0.0,0.5,0.0,0.0,0.5,0.0
Sandeep Goud,SM Sharif,1,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Sandeep Goud,Taskin Ahmed,2,0.25,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0
Shadab Khan,A Nortje,3,0.3333,0.0,0.3333,0.0,0.6667,0.0,0.0,0.3333,0.0
Shadab Khan,AR Patel,2,0.25,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0
Shadab Khan,AU Rashid,3,0.3333,0.0,0.3333,0.0,0.6667,0.0,0.0,0.3333,0.0
Shadab Khan,Ali Khan,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Shadab Khan,B Muzarabani,3,0.0,0.0,0.3333,0.0,0.6667,0.0,0.3333,0.0,0.3333
Shadab Khan,BA Stokes,5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Shadab Khan,BD Glover,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Shadab Khan,BJ McCarthy,1,-1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
Shadab Khan,CJ Jordan,2,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Shadab Khan,HH Pandya,2,0.25,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0
Shadab Khan,Harmeet Singh,7,0.3571,0.0,0.2857,0.0,0.7143,0.0,0.0,0.2857,0.0
Shadab Khan,JJ Bumrah,3,0.1667,0.0,0.6667,0.0,0.3333,0.0,0.0,0.6667,0.0
Shadab Khan,Jasdeep Singh,6,0.5,0.1667,0.3333,0.1667,0.6667,0.0,0.0,0.1667,-0.1667
Shadab Khan,L Ngidi,2,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Shadab Khan,LM Jongwe,1,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Shadab Khan,Mohammed Shami,3,0.1667,0.0,0.6667,0.0,0.3333,0.0,0.0,0.6667,0.0
Shadab Khan,NP Kenjige,4,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Shadab Khan,RP Burl,2,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Shadab Khan,SC Williams,5,0.4,0.0,0.2,0.0,0.8,0.0,0.0,0.2,0.0
Shadab Khan,SM Curran,1,-1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
Shadab Khan,SN Netravalkar,2,0.25,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0
Shadab Khan,Sikandar Raza,2,-0.25,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.5
Shadab Khan,T Shamsi,3,0.1667,0.0,0.3333,0.0,0.6667,0.3333,0.0,0.0,0.3333
Shadab Khan,WD Parnell,6,0.3333,0.0,0.3333,0.0,0.6667,0.0,0.0,0.3333,0.0
Shaheen Shah Afridi,Ali Khan,9,-0.3889,0.1111,0.5556,0.0,0.2222,0.1111,0.4444,0.2222,0.5556
Shaheen Shah Afridi,Arshdeep Singh,6,0.25,0.0,0.5,0.0,0.8333,0.0,0.1667,0.0,0.1667
Shaheen Shah Afridi,B Evans,1,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Shaheen Shah Afridi,B White,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Shaheen Shah Afridi,CJ Anderson,3,0.1667,0.0,0.6667,0.0,0.3333,0.0,0.0,0.6667,0.0
Shaheen Shah Afridi,CJ Jordan,2,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.0,0.0
Shaheen Shah Afridi,GJ Delany,2,-0.25,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
Shaheen Shah Afridi,Jasdeep Singh,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Shaheen Shah Afridi,Mohammed Shami,1,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Shaheen Shah Afridi,SM Curran,1,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Shaheen Shah Afridi,SN Netravalkar,2,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5
Shakeel Ahmed,A Zampa,1,-1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
Shakeel Ahmed,BTJ Wheal,1,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Shakeel Ahmed,D Wiese,4,0.0,0.25,0.5,0.0,0.25,0.25,0.0,0.5,0.25
Shakeel Ahmed,JR Hazlewood,2,0.25,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0
Shakeel Ahmed,MP Stoinis,2,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.5
Shakeel Ahmed,NT Ellis,3,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Shakeel Ahmed,R Trumpelmann,3,0.3333,0.0,0.3333,0.0,0.6667,0.0,0.0,0.3333,0.0
Shakeel Ahmed,SM Sharif,1,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Shakib Al Hasan,A Dutt,8,0.3125,0.0,0.375,0.0,0.625,0.0,0.0,0.375,0.0
Shakib Al Hasan,A Nortje,3,0.1667,0.0,0.6667,0.0,0.3333,0.0,0.0,0.6667,0.0
Shakib Al Hasan,A Vala,8,0.25,0.125,0.125,0.125,0.625,0.125,0.125,0.0,0.125
Shakib Al Hasan,A Zampa,3,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Shakib Al Hasan,Aqib Ilyas,5,0.4,0.0,0.2,0.0,0.8,0.0,0.0,0.2,0.0
Shakib Al Hasan,Arshdeep Singh,1,-1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
Shakib Al Hasan,B Evans,5,0.3,0.0,0.2,0.0,0.8,0.2,0.0,0.0,0.2
Shakib Al Hasan,B Muzarabani,3,-0.3333,0.0,1.0,0.0,0.0,0.0,0.3333,0.6667,0.3333
Shakib Al Hasan,BFW de Leede,8,0.1875,0.0,0.375,0.0,0.625,0.0,0.125,0.25,0.125
Shakib Al Hasan,BTJ Wheal,3,-0.3333,0.0,0.6667,0.0,0.0,0.6667,0.0,0.3333,0.6667
Shakib Al Hasan,C Karunaratne,1,-1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
Shakib Al Hasan,CA Soper,6,0.0,0.0,0.5,0.0,0.5,0.1667,0.1667,0.1667,0.3333
Shakib Al Hasan,CBRLS Kumara,1,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Shakib Al Hasan,CJA Amini,5,0.4,0.0,0.2,0.0,0.8,0.0,0.0,0.2,0.0
Shakib Al Hasan,CR Woakes,3,0.3333,0.0,0.3333,0.0,0.6667,0.0,0.0,0.3333,0.0
Shakib Al Hasan,D Ravu,5,0.3,0.0,0.6,0.0,0.6,0.0,0.0,0.4,0.0
Shakib Al Hasan,DM de Silva,3,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Shakib Al Hasan,DS Airee,3,0.1667,0.0,0.6667,0.0,0.3333,0.0,0.0,0.6667,0.0
Shakib Al Hasan,Fayyaz Butt,5,-0.1,0.2,0.4,0.0,0.2,0.4,0.0,0.4,0.4
Shakib Al Hasan,HH Pandya,2,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Shakib Al Hasan,JH Davey,8,0.3125,0.0,0.375,0.0,0.625,0.0,0.0,0.375,0.0
Shakib Al Hasan,JO Holder,7,0.0,0.0,0.7143,0.0,0.2857,0.0,0.1429,0.5714,0.1429
Shakib Al Hasan,JR Hazlewood,3,0.3333,0.0,0.3333,0.0,0.6667,0.0,0.0,0.3333,0.0
Shakib Al Hasan,K Bhurtel,2,0.25,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0
Shakib Al Hasan,KA Maharaj,2,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Shakib Al Hasan,KIC Asalanka,3,0.5,0.3333,0.3333,0.3333,0.3333,0.0,0.0,0.3333,-0.3333
Shakib Al Hasan,KV Morea,5,0.4,0.0,0.2,0.0,0.8,0.0,0.0,0.2,0.0
Shakib Al Hasan,Kaleemullah,3,0.0,0.0,0.3333,0.0,0.3333,0.3333,0.0,0.3333,0.3333
Shakib Al Hasan,Kuldeep Yadav,3,0.1667,0.0,0.6667,0.0,0.3333,0.0,0.0,0.6667,0.0
Shakib Al Hasan,LV van Beek,12,0.3333,0.0833,0.25,0.0833,0.6667,0.0,0.0833,0.1667,0.0
Shakib Al Hasan,M Pathirana,1,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Shakib Al Hasan,M Theekshana,4,0.25,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0
Shakib Al Hasan,MA Leask,3,0.0,0.0,0.3333,0.0,0.6667,0.0,0.3333,0.0,0.3333
Shakib Al Hasan,MM Ali,3,0.1667,0.0,0.6667,0.0,0.3333,0.0,0.0,0.6667,0.0
Shakib Al Hasan,MRJ Watt,6,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Shakib Al Hasan,Mohammad Nadeem,7,0.1429,0.0,0.4286,0.0,0.5714,0.0,0.1429,0.2857,0.1429
Shakib Al Hasan,Mohammed Shami,3,0.3333,0.0,0.3333,0.0,0.6667,0.0,0.0,0.3333,0.0
Shakib Al Hasan,PA van Meekeren,9,0.3333,0.0,0.3333,0.0,0.6667,0.0,0.0,0.3333,0.0
Shakib Al Hasan,PJ Cummins,3,0.3333,0.0,0.6667,0.0,0.6667,0.0,0.0,0.3333,0.0
Shakib Al Hasan,PWH de Silva,5,0.0,0.0,0.8,0.0,0.2,0.2,0.0,0.6,0.2
Shakib Al Hasan,R Ashwin,5,0.1,0.2,0.6,0.2,0.2,0.0,0.2,0.4,0.0
Shakib Al Hasan,R Rampaul,3,0.1667,0.0,0.0,0.0,0.6667,0.3333,0.0,0.0,0.3333
Shakib Al Hasan,RA Jadeja,1,-1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
Shakib Al Hasan,RK Paudel,6,0.4167,0.1667,0.3333,0.1667,0.5,0.0,0.0,0.3333,-0.1667
Shakib Al Hasan,S Bau,4,0.375,0.0,0.25,0.0,0.75,0.0,0.0,0.25,0.0
Shakib Al Hasan,S Lamichhane,3,0.5,0.0,0.3333,0.0,1.0,0.0,0.0,0.0,0.0
Shakib Al Hasan,SC Williams,1,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Shakib Al Hasan,SK Atai,2,0.25,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0
Shakib Al Hasan,SM Sharif,6,-0.1667,0.0,0.6667,0.0,0.3333,0.0,0.3333,0.3333,0.3333
Shakib Al Hasan,Shariz Ahmad,2,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Shakib Al Hasan,Sikandar Raza,3,0.6667,0.3333,0.0,0.3333,0.6667,0.0,0.0,0.0,-0.3333
Shakib Al Hasan,Sompal Kami,5,0.1,0.0,0.8,0.0,0.2,0.0,0.0,0.8,0.0
Shakib Al Hasan,TJG Pringle,9,0.4444,0.1111,0.2222,0.1111,0.6667,0.0,0.0,0.2222,-0.1111
Shakib Al Hasan,TL Chatara,1,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Shakib Al Hasan,W Madhevere,7,0.3571,0.0,0.0,0.0,0.8571,0.1429,0.0,0.0,0.1429
Shakib Al Hasan,WD Parnell,1,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Shakib Al Hasan,Zeeshan Maqsood,3,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Shamim Hossain,A Nortje,2,0.25,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0
Shamim Hossain,A Zampa,7,0.2857,0.0,0.4286,0.0,0.5714,0.0,0.0,0.4286,0.0
Shamim Hossain,D Pretorius,3,-0.1667,0.0,0.6667,0.0,0.3333,0.0,0.3333,0.3333,0.3333
Shamim Hossain,K Rabada,2,0.5,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0
Shamim Hossain,KA Maharaj,4,0.25,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0
Shamim Hossain,MA Starc,4,-0.25,0.0,0.75,0.0,0.25,0.25,0.25,0.25,0.5
Shamim Hossain,PJ Cummins,5,-0.2,0.0,0.6,0.0,0.4,0.0,0.4,0.2,0.4
Shamim Hossain,T Shamsi,7,0.1429,0.0,0.7143,0.0,0.2857,0.0,0.0,0.7143,0.0
Shan Masood,A Nortje,3,-0.1667,0.0,0.6667,0.0,0.3333,0.0,0.3333,0.3333,0.3333
Shan Masood,AU Rashid,10,0.15,0.0,0.3,0.0,0.7,0.0,0.2,0.1,0.2
Shan Masood,Arshdeep Singh,9,0.1111,0.0,0.3333,0.0,0.6667,0.0,0.2222,0.1111,0.2222
Shan Masood,B Evans,7,0.1429,0.0,0.4286,0.0,0.5714,0.0,0.1429,0.2857,0.1429
Shan Masood,B Kumar,8,-0.125,0.0,0.625,0.0,0.375,0.125,0.25,0.25,0.375
Shan Masood,B Muzarabani,5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Shan Masood,BA Stokes,5,0.5,0.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0
Shan Masood,BD Glover,3,0.1667,0.0,0.6667,0.0,0.3333,0.0,0.0,0.6667,0.0
Shan Masood,CJ Jordan,6,0.0833,0.0,0.1667,0.0,0.6667,0.1667,0.1667,0.0,0.3333
Shan Masood,Ebadat Hossain,1,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Shan Masood,FJ Klaassen,2,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Shan Masood,HH Pandya,6,0.0833,0.1667,0.3333,0.0,0.6667,0.1667,0.1667,0.0,0.3333
Shan Masood,L Ngidi,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Shan Masood,LH Ferguson,1,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Shan Masood,LM Jongwe,2,-0.25,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.5
Shan Masood,LS Livingstone,3,0.5,0.3333,0.3333,0.3333,0.3333,0.0,0.0,0.3333,-0.3333
Shan Masood,LV van Beek,7,0.0,0.0,0.4286,0.0,0.4286,0.1429,0.1429,0.2857,0.2857
Shan Masood,MJ Santner,2,-0.25,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
Shan Masood,Mohammed Shami,7,-0.2143,0.0,0.5714,0.0,0.2857,0.1429,0.2857,0.2857,0.4286
Shan Masood,Mustafizur Rahman,4,0.375,0.0,0.25,0.0,0.75,0.0,0.0,0.25,0.0
Shan Masood,PA van Meekeren,2,0.25,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0
Shan Masood,R Ashwin,8,0.375,0.0,0.125,0.0,0.875,0.125,0.0,0.0,0.125
Shan Masood,RE van der Merwe,1,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Shan Masood,RP Burl,4,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Shan Masood,SC Williams,8,0.4375,0.0,0.125,0.0,0.875,0.0,0.0,0.125,0.0
Shan Masood,SM Curran,2,-0.25,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.5
Shan Masood,Shakib Al Hasan,3,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Shan Masood,Sikandar Raza,11,0.0455,0.0,0.5455,0.0,0.4545,0.0,0.1818,0.3636,0.1818
Shan Masood,TG Southee,1,-1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
Shan Masood,Taskin Ahmed,3,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Shariz Ahmad,Arshdeep Singh,3,0.5,0.0,0.3333,0.0,1.0,0.0,0.0,0.0,0.0
Shariz Ahmad,B Kumar,2,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Shariz Ahmad,Hasan Mahmud,2,0.25,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0
Shariz Ahmad,Mohammed Shami,4,0.25,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0
