batter,bowler,shot_type,region,count,pct_of_balls
CD Wallace,R Trumpelmann,unknown,point,1,0.125
CD Wallace,R Trumpelmann,unknown,square leg,1,0.125
CG Williams,BTJ Wheal,drive,unknown,2,0.4
CG Williams,BTJ Wheal,defend,unknown,1,0.2
CG Williams,C Karunaratne,drive,cover,1,0.1429
CG Williams,C Karunaratne,pull,unknown,1,0.1429
CG Williams,C Karunaratne,unknown,third man,1,0.1429
CG Williams,CA Young,defend,cover,1,0.1667
CG Williams,CA Young,defend,unknown,1,0.1667
CG Williams,CBRLS Kumara,unknown,point,2,0.25
CG Williams,CBRLS Kumara,slog,unknown,1,0.125
CG Williams,CBRLS Kumara,unknown,fine leg,1,0.125
CG Williams,CBRLS Kumara,unknown,mid-off,1,0.125
CG Williams,CN Greaves,unknown,long-off,2,0.3333
CG Williams,CN Greaves,cut,unknown,1,0.1667
CG Williams,CN Greaves,flick,unknown,1,0.1667
CG Williams,CN Greaves,unknown,mid-wicket,1,0.1667
CG Williams,FJ Klaassen,cut,point,1,0.3333
CG Williams,FJ Klaassen,cut,unknown,1,0.3333
CG Williams,FJ Klaassen,unknown,mid-wicket,1,0.3333
CG Williams,Haris Rauf,cut,unknown,1,0.1429
CG Williams,Haris Rauf,drive,cover,1,0.1429
CG Williams,Haris Rauf,sweep,cover,1,0.1429
CG Williams,Hasan Ali,pull,unknown,2,0.4
CG Williams,Hasan Ali,drive,unknown,1,0.2
CG Williams,Hasan Ali,unknown,point,1,0.2
CG Williams,Imad Wasim,unknown,cover,2,0.2222
CG Williams,Imad Wasim,sweep,unknown,1,0.1111
CG Williams,Imad Wasim,unknown,long-off,1,0.1111
CG Williams,J Little,drive,cover,1,0.2
CG Williams,J Little,unknown,mid-wicket,1,0.2
CG Williams,J Little,unknown,point,1,0.2
CG Williams,JJ Bumrah,unknown,mid-on,1,0.5
CG Williams,LV van Beek,unknown,cover,1,0.25
CG Williams,LV van Beek,unknown,mid-off,1,0.25
CG Williams,M Theekshana,pull,square leg,1,0.125
CG Williams,M Theekshana,unknown,cover,1,0.125
CG Williams,M Theekshana,unknown,mid-wicket,1,0.125
CG Williams,M Theekshana,unknown,square leg,1,0.125
CG Williams,MA Leask,flick,square leg,1,0.5
CG Williams,MA Leask,unknown,long-off,1,0.5
CG Williams,MR Adair,unknown,cover,1,0.3333
CG Williams,MR Adair,unknown,point,1,0.3333
CG Williams,MRJ Watt,cut,point,1,0.1667
CG Williams,MRJ Watt,defend,unknown,1,0.1667
CG Williams,MRJ Watt,drive,unknown,1,0.1667
CG Williams,MRJ Watt,flick,unknown,1,0.1667
CG Williams,MRJ Watt,unknown,point,1,0.1667
CG Williams,PWH de Silva,sweep,unknown,2,0.2222
CG Williams,PWH de Silva,slog,unknown,1,0.1111
CG Williams,PWH de Silva,unknown,long-on,1,0.1111
CG Williams,PWH de Silva,unknown,mid-wicket,1,0.1111
CG Williams,RA Jadeja,drive,cover,1,1.0
CG Williams,RE van der Merwe,drive,unknown,1,0.25
CG Williams,RE van der Merwe,slog,unknown,1,0.25
CG Williams,RE van der Merwe,unknown,cover,1,0.25
CG Williams,RE van der Merwe,unknown,long-on,1,0.25
CG Williams,SM Sharif,unknown,cover,2,0.2857
CG Williams,SM Sharif,pull,unknown,1,0.1429
CG Williams,SM Sharif,unknown,mid-off,1,0.1429
CG Williams,SM Sharif,unknown,point,1,0.1429
CG Williams,Shadab Khan,sweep,cover,2,0.2857
CG Williams,Shadab Khan,drive,long-off,1,0.1429
CG Williams,Shadab Khan,slog,unknown,1,0.1429
CG Williams,Shadab Khan,sweep,unknown,1,0.1429
CH Gayle,A Nortje,defend,point,1,0.3333
CH Gayle,A Nortje,unknown,mid-wicket,1,0.3333
CH Gayle,CR Woakes,defend,unknown,2,0.3333
CH Gayle,CR Woakes,unknown,cover,1,0.1667
CH Gayle,CR Woakes,unknown,mid-off,1,0.1667
CH Gayle,CR Woakes,unknown,point,1,0.1667
CH Gayle,K Rabada,pull,mid-wicket,1,0.3333
CH Gayle,K Rabada,pull,square leg,1,0.3333
CH Gayle,K Rabada,unknown,point,1,0.3333
CH Gayle,KA Maharaj,sweep,unknown,1,0.3333
CH Gayle,KA Maharaj,unknown,cover,1,0.3333
CH Gayle,KA Maharaj,unknown,long-on,1,0.3333
CH Gayle,M Theekshana,defend,long-off,1,0.3333
CH Gayle,M Theekshana,defend,unknown,1,0.3333
CH Gayle,M Theekshana,unknown,mid-wicket,1,0.3333
CH Gayle,MA Starc,defend,unknown,1,0.2
CH Gayle,MA Starc,unknown,cover,1,0.2
CH Gayle,MA Starc,unknown,mid-off,1,0.2
CH Gayle,Mahedi Hasan,defend,unknown,1,0.25
CH Gayle,Mahedi Hasan,drive,long-off,1,0.25
CH Gayle,Mahedi Hasan,slog,unknown,1,0.25
CH Gayle,Mahedi Hasan,unknown,mid-wicket,1,0.25
CH Gayle,Mustafizur Rahman,unknown,point,1,0.3333
CH Gayle,T Shamsi,unknown,long-on,1,1.0
CH Gayle,TS Mills,unknown,cover,1,0.25
CH Gayle,TS Mills,unknown,fine leg,1,0.25
CH Gayle,Taskin Ahmed,unknown,mid-wicket,1,0.5
CH Gayle,Taskin Ahmed,unknown,point,1,0.5
CJ Anderson,A Nortje,pull,unknown,2,0.2857
CJ Anderson,A Nortje,unknown,mid-off,1,0.1429
CJ Anderson,AR Patel,cut,point,1,0.1667
CJ Anderson,AR Patel,flick,unknown,1,0.1667
CJ Anderson,AR Patel,unknown,cover,1,0.1667
CJ Anderson,AR Patel,unknown,mid-wicket,1,0.1667
CJ Anderson,AS Joseph,unknown,slip,1,1.0
CJ Anderson,AU Rashid,flick,mid-wicket,2,0.2857
CJ Anderson,AU Rashid,sweep,unknown,2,0.2857
CJ Anderson,AU Rashid,sweep,fine leg,1,0.1429
CJ Anderson,AU Rashid,unknown,square leg,1,0.1429
CJ Anderson,CJ Jordan,drive,long-off,1,0.1667
CJ Anderson,CJ Jordan,drive,long-on,1,0.1667
CJ Anderson,CJ Jordan,pull,unknown,1,0.1667
CJ Anderson,CJ Jordan,unknown,long-off,1,0.1667
CJ Anderson,CJ Jordan,unknown,point,1,0.1667
CJ Anderson,G Motie,drive,unknown,1,0.5
CJ Anderson,G Motie,unknown,cover,1,0.5
CJ Anderson,JC Archer,unknown,point,1,1.0
CJ Anderson,JJ Bumrah,unknown,point,1,0.3333
CJ Anderson,JJ Bumrah,unknown,third man,1,0.3333
CJ Anderson,KA Maharaj,pull,long-on,1,0.2
CJ Anderson,KA Maharaj,unknown,long-off,1,0.2
CJ Anderson,Kaleem Sana,drive,mid-off,1,0.3333
CJ Anderson,Kaleem Sana,flick,unknown,1,0.3333
CJ Anderson,Kaleem Sana,unknown,point,1,0.3333
CJ Anderson,LS Livingstone,drive,long-off,2,0.1818
CJ Anderson,LS Livingstone,unknown,long-on,2,0.1818
CJ Anderson,LS Livingstone,flick,mid-wicket,1,0.0909
CJ Anderson,LS Livingstone,sweep,fine leg,1,0.0909
CJ Anderson,LS Livingstone,sweep,unknown,1,0.0909
CJ Anderson,LS Livingstone,unknown,cover,1,0.0909
CJ Anderson,LS Livingstone,unknown,long-off,1,0.0909
CJ Anderson,N Dutta,pull,unknown,1,0.5
CJ Anderson,N Dutta,unknown,mid-wicket,1,0.5
CJ Anderson,OC McCoy,unknown,cover,1,0.25
CJ Anderson,OC McCoy,unknown,point,1,0.25
CJ Anderson,OC McCoy,unknown,square leg,1,0.25
CJ Anderson,RL Chase,unknown,cover,2,0.2857
CJ Anderson,RL Chase,drive,unknown,1,0.1429
CJ Anderson,RL Chase,unknown,long-on,1,0.1429
CJ Anderson,RL Chase,unknown,point,1,0.1429
CJ Anderson,RL Chase,unknown,third man,1,0.1429
CJ Jordan,Kuldeep Yadav,unknown,slip,1,0.5
CJ Jordan,MP Stoinis,pull,mid-wicket,1,0.5
CJ Jordan,MP Stoinis,slog,unknown,1,0.5
CJ Jordan,RA Jadeja,unknown,long-on,1,0.5
CJA Amini,AC Evans,unknown,point,1,1.0
CJA Amini,AD Russell,defend,unknown,1,0.5
CJA Amini,AD Russell,pull,square leg,1,0.5
CJA Amini,AS Joseph,drive,unknown,1,0.3333
CJA Amini,AS Joseph,unknown,point,1,0.3333
CJA Amini,Aqib Ilyas,flick,square leg,2,0.2
CJA Amini,Aqib Ilyas,defend,unknown,1,0.1
CJA Amini,Aqib Ilyas,flick,long-on,1,0.1
CJA Amini,Aqib Ilyas,slog,square leg,1,0.1
CJA Amini,Aqib Ilyas,unknown,long-off,1,0.1
CJA Amini,Aqib Ilyas,unknown,point,1,0.1
CJA Amini,B Masaba,defend,unknown,3,0.4286
CJA Amini,B Masaba,flick,square leg,1,0.1429
CJA Amini,B Masaba,unknown,cover,1,0.1429
CJA Amini,BTJ Wheal,pull,unknown,1,0.5
CJA Amini,Bilal Khan,slog,unknown,1,1.0
CJA Amini,F Nsubuga,defend,unknown,1,0.2
CJA Amini,F Nsubuga,flick,unknown,1,0.2
CJA Amini,G Motie,unknown,cover,1,0.3333
CJA Amini,IS Sodhi,unknown,square leg,2,0.3333
CJA Amini,IS Sodhi,sweep,cover,1,0.1667
CJA Amini,IS Sodhi,sweep,square leg,1,0.1667
CJA Amini,IS Sodhi,unknown,cover,1,0.1667
CJA Amini,J Miyaji,defend,unknown,1,1.0
CJA Amini,Kaleemullah,defend,unknown,1,0.3333
CJA Amini,Khawar Ali,pull,mid-wicket,1,0.25
CJA Amini,Khawar Ali,sweep,unknown,1,0.25
CJA Amini,Khawar Ali,unknown,point,1,0.25
CJA Amini,Khawar Ali,unknown,square leg,1,0.25
CJA Amini,MJ Santner,unknown,mid-wicket,2,0.4
CJA Amini,MJ Santner,drive,unknown,1,0.2
CJA Amini,MJ Santner,unknown,mid-on,1,0.2
CJA Amini,Mohammad Nadeem,flick,square leg,1,0.25
CJA Amini,Mohammad Nadeem,flick,unknown,1,0.25
CJA Amini,Mohammad Nadeem,unknown,cover,1,0.25
CJA Amini,R Shepherd,unknown,point,1,0.5
CJA Amini,RL Chase,unknown,cover,1,0.3333
CJA Amini,RL Chase,unknown,point,1,0.3333
CJA Amini,RL Chase,unknown,square leg,1,0.3333
CJA Amini,TG Southee,drive,cover,3,0.2727
CJA Amini,TG Southee,cut,unknown,1,0.0909
CJA Amini,TG Southee,flick,mid-wicket,1,0.0909
CJA Amini,TG Southee,unknown,cover,1,0.0909
CN Ackermann,A Nortje,cut,unknown,1,0.25
CN Ackermann,A Nortje,pull,mid-on,1,0.25
CN Ackermann,A Nortje,pull,unknown,1,0.25
CN Ackermann,A Nortje,unknown,mid-off,1,0.25
CN Ackermann,AR Patel,sweep,cover,3,0.4286
CN Ackermann,AR Patel,drive,cover,1,0.1429
CN Ackermann,AR Patel,drive,long-off,1,0.1429
CN Ackermann,AR Patel,slog,unknown,1,0.1429
CN Ackermann,AR Patel,unknown,long-off,1,0.1429
CN Ackermann,Aayan Afzal Khan,cut,third man,1,0.25
CN Ackermann,Aayan Afzal Khan,unknown,cover,1,0.25
CN Ackermann,Aayan Afzal Khan,unknown,mid-wicket,1,0.25
CN Ackermann,B White,sweep,square leg,1,0.5
CN Ackermann,B White,unknown,long-on,1,0.5
CN Ackermann,BM Scholtz,cut,point,1,0.1667
CN Ackermann,BM Scholtz,slog,cover,1,0.1667
CN Ackermann,BM Scholtz,unknown,long-off,1,0.1667
CN Ackermann,BM Scholtz,unknown,long-on,1,0.1667
CN Ackermann,BM Scholtz,unknown,square leg,1,0.1667
CN Ackermann,C Campher,drive,cover,1,0.3333
CN Ackermann,C Campher,sweep,cover,1,0.3333
CN Ackermann,C Campher,unknown,cover,1,0.3333
CN Ackermann,CBRLS Kumara,defend,unknown,1,0.1667
CN Ackermann,CBRLS Kumara,unknown,cover,1,0.1667
CN Ackermann,CBRLS Kumara,unknown,point,1,0.1667
CN Ackermann,D Wiese,pull,mid-wicket,1,0.125
CN Ackermann,D Wiese,pull,unknown,1,0.125
CN Ackermann,D Wiese,slog,long-on,1,0.125
CN Ackermann,HH Pandya,pull,unknown,1,0.3333
CN Ackermann,HH Pandya,unknown,cover,1,0.3333
CN Ackermann,HH Pandya,unknown,mid-wicket,1,0.3333
CN Ackermann,Haris Rauf,pull,unknown,1,0.25
CN Ackermann,Haris Rauf,unknown,cover,1,0.25
CN Ackermann,Hasan Mahmud,unknown,cover,3,0.2727
CN Ackermann,Hasan Mahmud,cut,slip,1,0.0909
CN Ackermann,Hasan Mahmud,pull,unknown,1,0.0909
CN Ackermann,Hasan Mahmud,unknown,square leg,1,0.0909
CN Ackermann,J Little,drive,cover,1,0.5
CN Ackermann,JJ Smit,cut,unknown,2,0.1818
CN Ackermann,JJ Smit,unknown,cover,2,0.1818
CN Ackermann,JJ Smit,drive,mid-off,1,0.0909
CN Ackermann,JJ Smit,slog,cover,1,0.0909
CN Ackermann,JJ Smit,sweep,cover,1,0.0909
CN Ackermann,JJ Smit,unknown,point,1,0.0909
CN Ackermann,JN Frylinck,flick,square leg,1,0.3333
CN Ackermann,JN Frylinck,unknown,long-on,1,0.3333
CN Ackermann,JN Frylinck,unknown,mid-wicket,1,0.3333
CN Ackermann,Junaid Siddique,unknown,third man,1,1.0
CN Ackermann,K Rabada,flick,fine leg,1,0.5
CN Ackermann,K Rabada,pull,fine leg,1,0.5
CN Ackermann,KA Maharaj,cut,point,1,0.2
CN Ackermann,KA Maharaj,flick,mid-wicket,1,0.2
CN Ackermann,KA Maharaj,sweep,unknown,1,0.2
CN Ackermann,KA Maharaj,unknown,cover,1,0.2
CN Ackermann,KA Maharaj,unknown,long-on,1,0.2
CN Ackermann,KP Meiyappan,unknown,mid-wicket,1,1.0
CN Ackermann,Kashif Daud,unknown,long-on,2,0.5
CN Ackermann,Kashif Daud,sweep,cover,1,0.25
CN Ackermann,L Ngidi,cut,mid-on,1,0.25
CN Ackermann,L Ngidi,flick,mid-wicket,1,0.25
CN Ackermann,L Ngidi,unknown,mid-wicket,1,0.25
CN Ackermann,LM Jongwe,unknown,mid-wicket,1,1.0
CN Ackermann,M Theekshana,flick,square leg,1,1.0
CN Ackermann,MR Adair,pull,mid-wicket,1,0.2
CN Ackermann,Mohammad Nawaz,cut,point,1,0.1667
CN Ackermann,Mohammad Nawaz,flick,long-on,1,0.1667
CN Ackermann,Mohammad Nawaz,unknown,cover,1,0.1667
CN Ackermann,Mohammad Nawaz,unknown,mid-wicket,1,0.1667
CN Ackermann,Mohammad Wasim,unknown,point,1,0.5
CN Ackermann,Mohammed Shami,unknown,cover,1,0.5
CN Ackermann,Mosaddek Hossain,pull,square leg,1,0.2
CN Ackermann,Mosaddek Hossain,unknown,long-off,1,0.2
CN Ackermann,Mosaddek Hossain,unknown,long-on,1,0.2
CN Ackermann,Mustafizur Rahman,cut,third man,1,0.2
CN Ackermann,Mustafizur Rahman,pull,unknown,1,0.2
CN Ackermann,Mustafizur Rahman,unknown,mid-off,1,0.2
CN Ackermann,Mustafizur Rahman,unknown,point,1,0.2
CN Ackermann,R Ashwin,cut,cover,1,0.1429
CN Ackermann,R Ashwin,defend,unknown,1,0.1429
CN Ackermann,R Ashwin,drive,long-on,1,0.1429
CN Ackermann,R Ashwin,unknown,long-on,1,0.1429
CN Ackermann,R Ngarava,cut,unknown,1,0.3333
CN Ackermann,R Trumpelmann,unknown,point,1,0.25
CN Ackermann,Shadab Khan,unknown,point,2,0.2857
CN Ackermann,Shadab Khan,slog,long-on,1,0.1429
CN Ackermann,Shadab Khan,sweep,cover,1,0.1429
CN Ackermann,Shadab Khan,unknown,cover,1,0.1429
CN Ackermann,Shaheen Shah Afridi,defend,unknown,1,0.2
CN Ackermann,Shaheen Shah Afridi,flick,unknown,1,0.2
CN Ackermann,Shaheen Shah Afridi,slog,unknown,1,0.2
CN Ackermann,Shaheen Shah Afridi,unknown,long-on,1,0.2
CN Ackermann,Shakib Al Hasan,unknown,point,2,0.25
CN Ackermann,Shakib Al Hasan,cut,point,1,0.125
CN Ackermann,Shakib Al Hasan,slog,unknown,1,0.125
CN Ackermann,Shakib Al Hasan,unknown,cover,1,0.125
CN Ackermann,Shakib Al Hasan,unknown,long-on,1,0.125
CN Ackermann,Shakib Al Hasan,unknown,mid-wicket,1,0.125
CN Ackermann,Simi Singh,unknown,long-on,1,0.5
CN Ackermann,Soumya Sarkar,drive,long-on,1,0.3333
CN Ackermann,Soumya Sarkar,pull,mid-wicket,1,0.3333
CN Ackermann,Taskin Ahmed,unknown,mid-off,2,0.2222
CN Ackermann,Taskin Ahmed,cut,unknown,1,0.1111
CN Ackermann,WD Parnell,flick,mid-wicket,2,0.3333
CN Ackermann,WD Parnell,cut,cover,1,0.1667
CN Ackermann,WD Parnell,cut,mid-off,1,0.1667
CN Ackermann,Zahoor Khan,cut,unknown,1,0.2
CN Ackermann,Zahoor Khan,unknown,cover,1,0.2
CN Greaves,A Zampa,unknown,long-on,2,0.6667
CN Greaves,A Zampa,sweep,unknown,1,0.3333
CN Greaves,AF Milne,unknown,long-off,1,0.5
CN Greaves,AF Milne,unknown,long-on,1,0.5
CN Greaves,AS Joseph,drive,unknown,1,0.25
CN Greaves,AS Joseph,unknown,long-on,1,0.25
CN Greaves,AS Joseph,unknown,third man,1,0.25
CN Greaves,Afif Hossain,cut,point,1,0.2
CN Greaves,Afif Hossain,flick,mid-wicket,1,0.2
CN Greaves,Afif Hossain,sweep,unknown,1,0.2
CN Greaves,Afif Hossain,unknown,point,1,0.2
CN Greaves,Afif Hossain,unknown,third man,1,0.2
CN Greaves,B Muzarabani,drive,unknown,1,1.0
CN Greaves,BM Scholtz,flick,unknown,1,0.3333
CN Greaves,BM Scholtz,sweep,mid-wicket,1,0.3333
CN Greaves,CA Soper,pull,unknown,1,1.0
CN Greaves,D Wiese,flick,unknown,1,0.1429
CN Greaves,D Wiese,pull,mid-wicket,1,0.1429
CN Greaves,D Wiese,pull,unknown,1,0.1429
CN Greaves,HN Ya France,sweep,square leg,1,0.3333
CN Greaves,IS Sodhi,sweep,third man,1,0.5
CN Greaves,JJ Bumrah,unknown,mid-off,1,0.3333
CN Greaves,JJ Smit,pull,mid-wicket,1,0.1667
CN Greaves,JJ Smit,pull,square leg,1,0.1667
CN Greaves,JJ Smit,unknown,cover,1,0.1667
CN Greaves,JJ Smit,unknown,mid-wicket,1,0.1667
CN Greaves,JJ Smit,unknown,point,1,0.1667
CN Greaves,JN Frylinck,unknown,point,2,0.25
CN Greaves,JN Frylinck,pull,mid-wicket,1,0.125
CN Greaves,JN Frylinck,unknown,cover,1,0.125
CN Greaves,KV Morea,unknown,point,1,1.0
CN Greaves,MA Starc,pull,unknown,1,0.25
CN Greaves,MA Starc,sweep,cover,1,0.25
CN Greaves,MA Starc,unknown,third man,1,0.25
CN Greaves,Mahedi Hasan,sweep,square leg,1,0.2
CN Greaves,Mahedi Hasan,sweep,unknown,1,0.2
CN Greaves,Mahedi Hasan,unknown,point,1,0.2
CN Greaves,Mohammad Saifuddin,drive,mid-on,1,0.2
CN Greaves,Mohammad Saifuddin,flick,unknown,1,0.2
CN Greaves,Mohammad Saifuddin,pull,unknown,1,0.2
CN Greaves,Mohammad Saifuddin,unknown,fine leg,1,0.2
CN Greaves,Mustafizur Rahman,unknown,mid-off,1,0.25
CN Greaves,Mustafizur Rahman,unknown,point,1,0.25
CN Greaves,NT Ellis,unknown,point,2,0.5
CN Greaves,NT Ellis,flick,mid-wicket,1,0.25
CN Greaves,OC McCoy,slog,unknown,1,0.3333
CN Greaves,OC McCoy,sweep,unknown,1,0.3333
CN Greaves,OC McCoy,unknown,square leg,1,0.3333
CN Greaves,OF Smith,unknown,cover,1,0.5
CN Greaves,R Ngarava,cut,unknown,1,0.25
CN Greaves,R Ngarava,sweep,cover,1,0.25
CN Greaves,R Trumpelmann,drive,mid-off,1,0.2
CN Greaves,R Trumpelmann,sweep,unknown,1,0.2
CN Greaves,R Trumpelmann,unknown,mid-on,1,0.2
CN Greaves,RA Jadeja,unknown,mid-wicket,1,1.0
CN Greaves,Shaheen Shah Afridi,drive,unknown,1,0.1429
CN Greaves,Shaheen Shah Afridi,unknown,long-off,1,0.1429
CN Greaves,Shakib Al Hasan,flick,square leg,1,0.5
CN Greaves,Shakib Al Hasan,sweep,unknown,1,0.5
CN Greaves,TA Boult,drive,cover,1,0.3333
CN Greaves,TA Boult,drive,mid-off,1,0.3333
CN Greaves,TG Southee,pull,square leg,1,0.3333
CN Greaves,TG Southee,slog,unknown,1,0.3333
CN Greaves,TG Southee,sweep,unknown,1,0.3333
CN Greaves,TL Chatara,unknown,square leg,1,1.0
CN Greaves,Taskin Ahmed,drive,long-on,1,1.0
CP Rizwan,B Shikongo,cut,unknown,1,0.5
CP Rizwan,B Shikongo,unknown,point,1,0.5
CP Rizwan,BFW de Leede,unknown,mid-wicket,1,1.0
CP Rizwan,BM Scholtz,drive,unknown,2,0.2857
CP Rizwan,BM Scholtz,drive,long-off,1,0.1429
CP Rizwan,BM Scholtz,drive,long-on,1,0.1429
CP Rizwan,BM Scholtz,unknown,cover,1,0.1429
CP Rizwan,BM Scholtz,unknown,mid-wicket,1,0.1429
CP Rizwan,D Wiese,cut,unknown,1,0.3333
CP Rizwan,D Wiese,unknown,point,1,0.3333
CP Rizwan,JJ Smit,cut,third man,1,0.2
CP Rizwan,JJ Smit,cut,unknown,1,0.2
CP Rizwan,JN Frylinck,drive,cover,1,0.3333
CP Rizwan,JN Frylinck,sweep,unknown,1,0.3333
CP Rizwan,R Trumpelmann,cut,unknown,1,0.1429
CP Rizwan,R Trumpelmann,flick,fine leg,1,0.1429
CP Rizwan,R Trumpelmann,flick,square leg,1,0.1429
CP Rizwan,R Trumpelmann,unknown,point,1,0.1429
CP Rizwan,R Trumpelmann,unknown,third man,1,0.1429
CR Ervine,B Kumar,flick,square leg,1,0.3333
CR Ervine,BD Glover,cut,point,1,0.2
CR Ervine,BD Glover,defend,unknown,1,0.2
CR Ervine,BD Glover,drive,mid-on,1,0.2
CR Ervine,BJ McCarthy,defend,unknown,1,0.25
CR Ervine,BJ McCarthy,pull,unknown,1,0.25
CR Ervine,BJ McCarthy,unknown,cover,1,0.25
CR Ervine,BTJ Wheal,defend,unknown,2,0.1667
CR Ervine,BTJ Wheal,drive,unknown,2,0.1667
CR Ervine,BTJ Wheal,unknown,third man,2,0.1667
CR Ervine,BTJ Wheal,drive,mid-on,1,0.0833
CR Ervine,BTJ Wheal,flick,unknown,1,0.0833
CR Ervine,BTJ Wheal,sweep,cover,1,0.0833
CR Ervine,BTJ Wheal,unknown,point,1,0.0833
CR Ervine,C Campher,unknown,third man,1,1.0
CR Ervine,CS MacLeod,cut,cover,1,0.3333
CR Ervine,CS MacLeod,defend,cover,1,0.3333
CR Ervine,CS MacLeod,unknown,cover,1,0.3333
CR Ervine,HH Pandya,flick,unknown,1,0.5
CR Ervine,HH Pandya,pull,unknown,1,0.5
CR Ervine,Haris Rauf,cut,unknown,1,0.25
CR Ervine,Haris Rauf,unknown,point,1,0.25
CR Ervine,Hasan Mahmud,unknown,mid-off,1,0.3333
CR Ervine,J Little,unknown,third man,1,1.0
CR Ervine,JH Davey,flick,fine leg,1,0.125
CR Ervine,JH Davey,flick,square leg,1,0.125
CR Ervine,JH Davey,slog,third man,1,0.125
CR Ervine,JH Davey,unknown,mid-wicket,1,0.125
CR Ervine,JH Davey,unknown,square leg,1,0.125
CR Ervine,JH Davey,unknown,third man,1,0.125
CR Ervine,K Rabada,cut,unknown,1,0.3333
CR Ervine,K Rabada,slog,unknown,1,0.3333
CR Ervine,K Rabada,unknown,fine leg,1,0.3333
CR Ervine,MA Leask,drive,long-off,2,0.3333
CR Ervine,MA Leask,cut,unknown,1,0.1667
CR Ervine,MA Leask,flick,mid-wicket,1,0.1667
CR Ervine,MA Leask,unknown,long-off,1,0.1667
CR Ervine,MA Leask,unknown,mid-wicket,1,0.1667
CR Ervine,MR Adair,unknown,point,1,0.5
CR Ervine,MRJ Watt,defend,unknown,2,0.1818
CR Ervine,MRJ Watt,cut,mid-wicket,1,0.0909
CR Ervine,MRJ Watt,drive,cover,1,0.0909
CR Ervine,MRJ Watt,drive,long-off,1,0.0909
CR Ervine,MRJ Watt,drive,long-on,1,0.0909
CR Ervine,MRJ Watt,flick,mid-wicket,1,0.0909
CR Ervine,MRJ Watt,flick,unknown,1,0.0909
CR Ervine,MRJ Watt,unknown,mid-wicket,1,0.0909
CR Ervine,MRJ Watt,unknown,point,1,0.0909
CR Ervine,MRJ Watt,unknown,third man,1,0.0909
CR Ervine,Mohammad Wasim,unknown,third man,1,0.25
CR Ervine,Mohammed Shami,unknown,third man,1,1.0
CR Ervine,Naseem Shah,drive,mid-off,2,0.25
CR Ervine,Naseem Shah,flick,unknown,1,0.125
CR Ervine,Naseem Shah,unknown,point,1,0.125
CR Ervine,Naseem Shah,unknown,third man,1,0.125
CR Ervine,PA van Meekeren,flick,unknown,1,0.5
CR Ervine,PA van Meekeren,unknown,third man,1,0.5
CR Ervine,SM Sharif,drive,long-on,1,0.1429
CR Ervine,SM Sharif,drive,unknown,1,0.1429
CR Ervine,SM Sharif,flick,unknown,1,0.1429
CR Ervine,SM Sharif,unknown,mid-on,1,0.1429
CR Ervine,SM Sharif,unknown,square leg,1,0.1429
CR Ervine,Shaheen Shah Afridi,flick,unknown,1,0.5
CR Ervine,Simi Singh,drive,mid-off,1,0.5
CR Ervine,Simi Singh,unknown,mid-wicket,1,0.5
CR Ervine,Taskin Ahmed,drive,cover,1,0.5
CR Ervine,WD Parnell,unknown,cover,1,0.5
CR Woakes,CBRLS Kumara,cut,point,1,0.5
CR Woakes,D Pretorius,pull,long-on,1,0.5
CR Woakes,D Pretorius,slog,fine leg,1,0.5
CS MacLeod,AF Milne,cut,third man,1,0.5
CS MacLeod,AJ Hosein,pull,mid-wicket,1,0.3333
CS MacLeod,AJ Hosein,unknown,long-on,1,0.3333
CS MacLeod,AJ Hosein,unknown,point,1,0.3333
CS MacLeod,B Muzarabani,cut,cover,1,0.3333
CS MacLeod,B Muzarabani,cut,square leg,1,0.3333
CS MacLeod,CA Soper,drive,long-on,1,0.5
CS MacLeod,CA Soper,pull,square leg,1,0.5
CS MacLeod,CV Varun,defend,unknown,1,0.5
CS MacLeod,CV Varun,unknown,slip,1,0.5
CS MacLeod,JJ Bumrah,cut,unknown,1,0.3333
CS MacLeod,JO Holder,drive,long-off,1,0.3333
CS MacLeod,JO Holder,unknown,cover,1,0.3333
CS MacLeod,KV Morea,drive,cover,1,0.5
CS MacLeod,KV Morea,drive,unknown,1,0.5
CS MacLeod,MJ Santner,flick,mid-wicket,1,0.125
CS MacLeod,MJ Santner,pull,unknown,1,0.125
CS MacLeod,MJ Santner,sweep,square leg,1,0.125
CS MacLeod,MJ Santner,unknown,cover,1,0.125
CS MacLeod,MJ Santner,unknown,fine leg,1,0.125
CS MacLeod,MJ Santner,unknown,mid-wicket,1,0.125
CS MacLeod,MJ Santner,unknown,point,1,0.125
CS MacLeod,MR Adair,sweep,unknown,1,0.5
CS MacLeod,Mahedi Hasan,unknown,mid-wicket,2,0.2857
CS MacLeod,Mahedi Hasan,unknown,cover,1,0.1429
CS MacLeod,Mahedi Hasan,unknown,square leg,1,0.1429
CS MacLeod,Mohammed Shami,unknown,long-on,1,0.25
CS MacLeod,Mohammed Shami,unknown,mid-wicket,1,0.25
CS MacLeod,N Pokana,unknown,cover,1,0.3333
CS MacLeod,OC McCoy,unknown,point,1,0.5
CS MacLeod,OF Smith,unknown,cover,1,1.0
CS MacLeod,R Ashwin,cut,long-on,1,0.1429
CS MacLeod,R Ashwin,sweep,square leg,1,0.1429
CS MacLeod,R Ashwin,sweep,unknown,1,0.1429
CS MacLeod,R Ashwin,unknown,cover,1,0.1429
